buyer_id,registration_date,buyer_location
2017938,1/29/2021,Bandung
2017942,1/29/2021,Jakarta
2017949,1/29/2021,Bandung
2017998,1/29/2021,Jakarta
2018005,1/29/2021,Jakarta
2018138,1/29/2021,Malang
2018181,1/29/2021,Malang
2018282,1/29/2021,Surabaya
2018357,1/29/2021,Malang
2018423,1/29/2021,Surabaya
2018428,1/29/2021,Bandung
2018475,1/29/2021,Jakarta
2018563,1/29/2021,Surabaya
2018625,1/29/2021,Jakarta
2018673,1/29/2021,Jakarta
2018744,1/29/2021,Jakarta
2019672,1/29/2021,Jakarta
2019836,1/29/2021,Surabaya
2019863,1/29/2021,Surabaya
2020048,1/29/2021,Jakarta
2020130,1/29/2021,Surabaya
2020226,1/29/2021,Bandung
2020395,1/29/2021,Malang
2020574,1/29/2021,Surabaya
2020577,1/29/2021,Jakarta
2020643,1/29/2021,Jakarta
2020653,1/29/2021,Jakarta
2016876,1/30/2021,Malang
2016906,1/30/2021,Bandung
2016972,1/30/2021,Surabaya
2017144,1/30/2021,Surabaya
2017157,1/30/2021,Malang
2017231,1/30/2021,Surabaya
2017273,1/30/2021,Bandung
2017301,1/30/2021,Malang
2017326,1/30/2021,Bandung
2017467,1/30/2021,Jakarta
2017610,1/30/2021,Bandung
2017815,1/30/2021,Bandung
2017908,1/30/2021,Jakarta
2017940,1/30/2021,Surabaya
2018040,1/30/2021,Bandung
2018071,1/30/2021,Surabaya
2018153,1/30/2021,Malang
2018250,1/30/2021,Surabaya
2018318,1/30/2021,Jakarta
2018450,1/30/2021,Malang
2018584,1/30/2021,Jakarta
2018724,1/30/2021,Surabaya
2018934,1/30/2021,Jakarta
2018970,1/30/2021,Jakarta
2019077,1/30/2021,Jakarta
2019374,1/30/2021,Bandung
2019637,1/30/2021,Malang
2019654,1/30/2021,Bandung
2019689,1/30/2021,Jakarta
2019823,1/30/2021,Jakarta
2019938,1/30/2021,Surabaya
2020163,1/30/2021,Surabaya
2020188,1/30/2021,Malang
2020194,1/30/2021,Malang
2020217,1/30/2021,Malang
2020357,1/30/2021,Jakarta
2020478,1/30/2021,Jakarta
2017022,1/31/2021,Jakarta
2017414,1/31/2021,Surabaya
2017612,1/31/2021,Jakarta
2017700,1/31/2021,Jakarta
2017831,1/31/2021,Jakarta
2017945,1/31/2021,Jakarta
2018647,1/31/2021,Jakarta
2018877,1/31/2021,Jakarta
2018947,1/31/2021,Malang
2019060,1/31/2021,Surabaya
2019333,1/31/2021,Malang
2019378,1/31/2021,Malang
2019390,1/31/2021,Jakarta
2020103,1/31/2021,Jakarta
2020212,1/31/2021,Malang
2020267,1/31/2021,Surabaya
2020279,1/31/2021,Jakarta
2020371,1/31/2021,Surabaya
2020372,1/31/2021,Jakarta
2020473,1/31/2021,Jakarta
2020607,1/31/2021,Malang
2020716,1/31/2021,Jakarta
2020838,1/31/2021,Bandung
2017246,2/1/2021,Jakarta
2017456,2/1/2021,Jakarta
2017585,2/1/2021,Malang
2017631,2/1/2021,Jakarta
2018267,2/1/2021,Jakarta
2018271,2/1/2021,Surabaya
2018654,2/1/2021,Jakarta
2018887,2/1/2021,Surabaya
2019206,2/1/2021,Surabaya
2019809,2/1/2021,Malang
2020218,2/1/2021,Bandung
2020333,2/1/2021,Bandung
2020442,2/1/2021,Malang
2017118,2/2/2021,Jakarta
2017137,2/2/2021,Jakarta
2017140,2/2/2021,Jakarta
2017180,2/2/2021,Jakarta
2017539,2/2/2021,Malang
2017575,2/2/2021,Jakarta
2017636,2/2/2021,Bandung
2017648,2/2/2021,Jakarta
2017727,2/2/2021,Bandung
2017756,2/2/2021,Jakarta
2017980,2/2/2021,Malang
2018047,2/2/2021,Jakarta
2018305,2/2/2021,Jakarta
2018309,2/2/2021,Jakarta
2018316,2/2/2021,Jakarta
2018382,2/2/2021,Surabaya
2018391,2/2/2021,Surabaya
2018543,2/2/2021,Jakarta
2019140,2/2/2021,Bandung
2019160,2/2/2021,Jakarta
2019223,2/2/2021,Malang
2019283,2/2/2021,Bandung
2019325,2/2/2021,Bandung
2019428,2/2/2021,Malang
2019464,2/2/2021,Bandung
2019504,2/2/2021,Jakarta
2019513,2/2/2021,Jakarta
2019599,2/2/2021,Jakarta
2019612,2/2/2021,Jakarta
2019656,2/2/2021,Jakarta
2019718,2/2/2021,Jakarta
2019763,2/2/2021,Bandung
2019845,2/2/2021,Malang
2019908,2/2/2021,Jakarta
2020068,2/2/2021,Jakarta
2020161,2/2/2021,Jakarta
2020475,2/2/2021,Jakarta
2020563,2/2/2021,Jakarta
2020666,2/2/2021,Surabaya
2020698,2/2/2021,Jakarta
2020766,2/2/2021,Malang
2016926,2/3/2021,Malang
2017043,2/3/2021,Bandung
2017087,2/3/2021,Bandung
2017289,2/3/2021,Malang
2017297,2/3/2021,Bandung
2017336,2/3/2021,Bandung
2017420,2/3/2021,Malang
2017526,2/3/2021,Jakarta
2017622,2/3/2021,Malang
2018008,2/3/2021,Bandung
2018055,2/3/2021,Bandung
2018097,2/3/2021,Jakarta
2018420,2/3/2021,Jakarta
2018421,2/3/2021,Jakarta
2018509,2/3/2021,Bandung
2018562,2/3/2021,Jakarta
2018733,2/3/2021,Malang
2019014,2/3/2021,Surabaya
2019035,2/3/2021,Bandung
2019085,2/3/2021,Bandung
2019138,2/3/2021,Jakarta
2019149,2/3/2021,Bandung
2019167,2/3/2021,Malang
2019309,2/3/2021,Surabaya
2019434,2/3/2021,Surabaya
2019577,2/3/2021,Malang
2019785,2/3/2021,Jakarta
2019959,2/3/2021,Jakarta
2019984,2/3/2021,Surabaya
2020022,2/3/2021,Surabaya
2020028,2/3/2021,Jakarta
2020036,2/3/2021,Jakarta
2020058,2/3/2021,Jakarta
2020228,2/3/2021,Malang
2020344,2/3/2021,Jakarta
2020363,2/3/2021,Jakarta
2020436,2/3/2021,Malang
2020473,2/3/2021,Jakarta
2020595,2/3/2021,Surabaya
2020757,2/3/2021,Surabaya
2020838,2/3/2021,Jakarta
2017109,2/4/2021,Jakarta
2017126,2/4/2021,Malang
2017347,2/4/2021,Jakarta
2017626,2/4/2021,Bandung
2017842,2/4/2021,Surabaya
2017942,2/4/2021,Malang
2017981,2/4/2021,Jakarta
2018264,2/4/2021,Jakarta
2018533,2/4/2021,Surabaya
2018758,2/4/2021,Jakarta
2018766,2/4/2021,Jakarta
2018938,2/4/2021,Bandung
2019031,2/4/2021,Jakarta
2019293,2/4/2021,Jakarta
2019511,2/4/2021,Malang
2019672,2/4/2021,Jakarta
2019711,2/4/2021,Jakarta
2019778,2/4/2021,Bandung
2019844,2/4/2021,Malang
2019853,2/4/2021,Bandung
2019981,2/4/2021,Bandung
2020070,2/4/2021,Bandung
2020229,2/4/2021,Malang
2020563,2/4/2021,Jakarta
2020643,2/4/2021,Jakarta
2016925,2/5/2021,Bandung
2017109,2/5/2021,Jakarta
2017176,2/5/2021,Bandung
2017321,2/5/2021,Jakarta
2017488,2/5/2021,Surabaya
2017588,2/5/2021,Malang
2017598,2/5/2021,Malang
2017722,2/5/2021,Surabaya
2017783,2/5/2021,Malang
2017922,2/5/2021,Surabaya
2018203,2/5/2021,Malang
2018417,2/5/2021,Jakarta
2018455,2/5/2021,Jakarta
2018490,2/5/2021,Malang
2018530,2/5/2021,Bandung
2018551,2/5/2021,Surabaya
2018569,2/5/2021,Malang
2018648,2/5/2021,Malang
2018760,2/5/2021,Jakarta
2018893,2/5/2021,Malang
2019118,2/5/2021,Surabaya
2019240,2/5/2021,Surabaya
2019248,2/5/2021,Jakarta
2019601,2/5/2021,Jakarta
2019679,2/5/2021,Surabaya
2019732,2/5/2021,Surabaya
2019857,2/5/2021,Malang
2019866,2/5/2021,Malang
2020579,2/5/2021,Malang
2020828,2/5/2021,Jakarta
2020847,2/5/2021,Jakarta
2016914,2/6/2021,Jakarta
2016958,2/6/2021,Malang
2017069,2/6/2021,Surabaya
2017137,2/6/2021,Bandung
2017177,2/6/2021,Jakarta
2017370,2/6/2021,Malang
2017525,2/6/2021,Surabaya
2017537,2/6/2021,Jakarta
2017550,2/6/2021,Bandung
2017764,2/6/2021,Jakarta
2017781,2/6/2021,Jakarta
2017814,2/6/2021,Surabaya
2017954,2/6/2021,Bandung
2018000,2/6/2021,Jakarta
2018023,2/6/2021,Surabaya
2018119,2/6/2021,Jakarta
2018169,2/6/2021,Jakarta
2018184,2/6/2021,Surabaya
2018426,2/6/2021,Bandung
2018832,2/6/2021,Jakarta
2018917,2/6/2021,Bandung
2019127,2/6/2021,Jakarta
2019188,2/6/2021,Jakarta
2019295,2/6/2021,Jakarta
2019508,2/6/2021,Bandung
2019834,2/6/2021,Jakarta
2020001,2/6/2021,Jakarta
2020064,2/6/2021,Malang
2020074,2/6/2021,Jakarta
2020226,2/6/2021,Malang
2020281,2/6/2021,Jakarta
2020326,2/6/2021,Jakarta
2020346,2/6/2021,Jakarta
2020365,2/6/2021,Jakarta
2020818,2/6/2021,Jakarta
2017022,2/7/2021,Jakarta
2017053,2/7/2021,Bandung
2017515,2/7/2021,Jakarta
2017552,2/7/2021,Bandung
2017642,2/7/2021,Bandung
2017699,2/7/2021,Surabaya
2017703,2/7/2021,Malang
2017739,2/7/2021,Malang
2017782,2/7/2021,Jakarta
2017797,2/7/2021,Bandung
2017845,2/7/2021,Jakarta
2017888,2/7/2021,Jakarta
2018026,2/7/2021,Bandung
2018054,2/7/2021,Jakarta
2018153,2/7/2021,Malang
2018207,2/7/2021,Bandung
2018300,2/7/2021,Jakarta
2018388,2/7/2021,Jakarta
2018395,2/7/2021,Surabaya
2018480,2/7/2021,Bandung
2018584,2/7/2021,Malang
2018767,2/7/2021,Malang
2018789,2/7/2021,Jakarta
2018964,2/7/2021,Surabaya
2019057,2/7/2021,Jakarta
2019303,2/7/2021,Jakarta
2019582,2/7/2021,Surabaya
2019771,2/7/2021,Jakarta
2020209,2/7/2021,Surabaya
2020335,2/7/2021,Jakarta
2020401,2/7/2021,Bandung
2020539,2/7/2021,Bandung
2017067,2/8/2021,Surabaya
2017100,2/8/2021,Jakarta
2018144,2/8/2021,Bandung
2018313,2/8/2021,Bandung
2018654,2/8/2021,Jakarta
2018791,2/8/2021,Bandung
2018965,2/8/2021,Malang
2019084,2/8/2021,Jakarta
2019236,2/8/2021,Jakarta
2019441,2/8/2021,Malang
2019618,2/8/2021,Malang
2019635,2/8/2021,Bandung
2019679,2/8/2021,Jakarta
2019777,2/8/2021,Malang
2019868,2/8/2021,Malang
2019944,2/8/2021,Jakarta
2020000,2/8/2021,Jakarta
2020169,2/8/2021,Malang
2020278,2/8/2021,Jakarta
2020318,2/8/2021,Malang
2020468,2/8/2021,Jakarta
2020533,2/8/2021,Malang
2020609,2/8/2021,Surabaya
2016880,2/9/2021,Bandung
2017076,2/9/2021,Surabaya
2017360,2/9/2021,Jakarta
2017379,2/9/2021,Surabaya
2017472,2/9/2021,Jakarta
2017613,2/9/2021,Jakarta
2017862,2/9/2021,Bandung
2018094,2/9/2021,Jakarta
2018197,2/9/2021,Surabaya
2018358,2/9/2021,Jakarta
2018926,2/9/2021,Malang
2018963,2/9/2021,Surabaya
2018990,2/9/2021,Malang
2019131,2/9/2021,Jakarta
2019538,2/9/2021,Malang
2019635,2/9/2021,Bandung
2019641,2/9/2021,Jakarta
2019791,2/9/2021,Malang
2019957,2/9/2021,Surabaya
2020099,2/9/2021,Jakarta
2020283,2/9/2021,Malang
2020389,2/9/2021,Surabaya
2020409,2/9/2021,Jakarta
2020724,2/9/2021,Surabaya
2020838,2/9/2021,Jakarta
2016978,2/10/2021,Surabaya
2017052,2/10/2021,Bandung
2017078,2/10/2021,Bandung
2017297,2/10/2021,Surabaya
2017529,2/10/2021,Bandung
2017573,2/10/2021,Jakarta
2017889,2/10/2021,Malang
2017977,2/10/2021,Jakarta
2018144,2/10/2021,Malang
2018214,2/10/2021,Malang
2018461,2/10/2021,Jakarta
2018495,2/10/2021,Jakarta
2018527,2/10/2021,Surabaya
2018537,2/10/2021,Bandung
2018575,2/10/2021,Jakarta
2018687,2/10/2021,Malang
2018721,2/10/2021,Bandung
2018860,2/10/2021,Malang
2019092,2/10/2021,Jakarta
2019274,2/10/2021,Malang
2019442,2/10/2021,Malang
2019574,2/10/2021,Surabaya
2019695,2/10/2021,Bandung
2019759,2/10/2021,Malang
2019772,2/10/2021,Bandung
2019805,2/10/2021,Jakarta
2020043,2/10/2021,Bandung
2020085,2/10/2021,Surabaya
2020277,2/10/2021,Bandung
2020282,2/10/2021,Jakarta
2020294,2/10/2021,Surabaya
2020458,2/10/2021,Jakarta
2020533,2/10/2021,Jakarta
2020590,2/10/2021,Bandung
2020688,2/10/2021,Surabaya
2020693,2/10/2021,Surabaya
2020735,2/10/2021,Jakarta
2020827,2/10/2021,Bandung
2020851,2/10/2021,Bandung
2016897,2/11/2021,Bandung
2017038,2/11/2021,Surabaya
2017076,2/11/2021,Surabaya
2017150,2/11/2021,Surabaya
2017170,2/11/2021,Malang
2017348,2/11/2021,Jakarta
2017376,2/11/2021,Bandung
2017390,2/11/2021,Surabaya
2018000,2/11/2021,Bandung
2018023,2/11/2021,Jakarta
2018165,2/11/2021,Jakarta
2018194,2/11/2021,Surabaya
2018353,2/11/2021,Jakarta
2018396,2/11/2021,Jakarta
2018601,2/11/2021,Bandung
2018790,2/11/2021,Jakarta
2018798,2/11/2021,Bandung
2018928,2/11/2021,Bandung
2018994,2/11/2021,Malang
2019102,2/11/2021,Jakarta
2019312,2/11/2021,Bandung
2019355,2/11/2021,Bandung
2019660,2/11/2021,Jakarta
2019670,2/11/2021,Jakarta
2019671,2/11/2021,Bandung
2019691,2/11/2021,Surabaya
2019718,2/11/2021,Jakarta
2019947,2/11/2021,Bandung
2020045,2/11/2021,Bandung
2020093,2/11/2021,Bandung
2020211,2/11/2021,Bandung
2020221,2/11/2021,Bandung
2020259,2/11/2021,Bandung
2020274,2/11/2021,Jakarta
2020419,2/11/2021,Malang
2020449,2/11/2021,Surabaya
2020540,2/11/2021,Bandung
2020545,2/11/2021,Malang
2020591,2/11/2021,Jakarta
2016981,2/12/2021,Jakarta
2017073,2/12/2021,Malang
2017094,2/12/2021,Jakarta
2017187,2/12/2021,Surabaya
2017270,2/12/2021,Bandung
2017350,2/12/2021,Surabaya
2017356,2/12/2021,Jakarta
2017367,2/12/2021,Jakarta
2017397,2/12/2021,Bandung
2017528,2/12/2021,Surabaya
2017675,2/12/2021,Malang
2017798,2/12/2021,Jakarta
2017822,2/12/2021,Surabaya
2017904,2/12/2021,Bandung
2018184,2/12/2021,Jakarta
2018405,2/12/2021,Bandung
2018456,2/12/2021,Malang
2018488,2/12/2021,Bandung
2018690,2/12/2021,Jakarta
2018756,2/12/2021,Malang
2018850,2/12/2021,Jakarta
2019072,2/12/2021,Jakarta
2019097,2/12/2021,Malang
2019120,2/12/2021,Surabaya
2019147,2/12/2021,Jakarta
2019164,2/12/2021,Malang
2019208,2/12/2021,Malang
2019279,2/12/2021,Malang
2019371,2/12/2021,Jakarta
2019389,2/12/2021,Bandung
2019573,2/12/2021,Malang
2019622,2/12/2021,Surabaya
2019644,2/12/2021,Jakarta
2019949,2/12/2021,Malang
2019994,2/12/2021,Surabaya
2020003,2/12/2021,Jakarta
2020018,2/12/2021,Jakarta
2020077,2/12/2021,Jakarta
2020094,2/12/2021,Jakarta
2020207,2/12/2021,Jakarta
2020207,2/12/2021,Bandung
2020434,2/12/2021,Jakarta
2020542,2/12/2021,Surabaya
2020614,2/12/2021,Jakarta
2017001,2/13/2021,Malang
2017116,2/13/2021,Malang
2017119,2/13/2021,Jakarta
2017152,2/13/2021,Jakarta
2017248,2/13/2021,Surabaya
2017358,2/13/2021,Jakarta
2017494,2/13/2021,Surabaya
2017598,2/13/2021,Jakarta
2017789,2/13/2021,Bandung
2018050,2/13/2021,Bandung
2018071,2/13/2021,Jakarta
2018117,2/13/2021,Jakarta
2018133,2/13/2021,Jakarta
2018208,2/13/2021,Malang
2018445,2/13/2021,Malang
2018501,2/13/2021,Malang
2018806,2/13/2021,Jakarta
2018807,2/13/2021,Bandung
2019022,2/13/2021,Jakarta
2019100,2/13/2021,Jakarta
2019189,2/13/2021,Jakarta
2019381,2/13/2021,Jakarta
2019623,2/13/2021,Jakarta
2019733,2/13/2021,Malang
2019743,2/13/2021,Malang
2019895,2/13/2021,Bandung
2020035,2/13/2021,Surabaya
2020125,2/13/2021,Jakarta
2020287,2/13/2021,Bandung
2020303,2/13/2021,Jakarta
2020346,2/13/2021,Malang
2020464,2/13/2021,Jakarta
2020476,2/13/2021,Surabaya
2020492,2/13/2021,Surabaya
2020550,2/13/2021,Jakarta
2020631,2/13/2021,Bandung
2020663,2/13/2021,Jakarta
2020697,2/13/2021,Jakarta
2017022,2/14/2021,Jakarta
2017244,2/14/2021,Bandung
2017305,2/14/2021,Bandung
2017328,2/14/2021,Bandung
2017342,2/14/2021,Jakarta
2017627,2/14/2021,Jakarta
2017710,2/14/2021,Jakarta
2017799,2/14/2021,Malang
2017824,2/14/2021,Bandung
2017918,2/14/2021,Surabaya
2017975,2/14/2021,Jakarta
2018169,2/14/2021,Surabaya
2018276,2/14/2021,Bandung
2018564,2/14/2021,Jakarta
2018644,2/14/2021,Jakarta
2018775,2/14/2021,Surabaya
2018850,2/14/2021,Malang
2018857,2/14/2021,Surabaya
2019009,2/14/2021,Bandung
2019062,2/14/2021,Jakarta
2019121,2/14/2021,Jakarta
2019190,2/14/2021,Bandung
2019211,2/14/2021,Bandung
2019283,2/14/2021,Jakarta
2019422,2/14/2021,Surabaya
2019508,2/14/2021,Surabaya
2019643,2/14/2021,Jakarta
2019766,2/14/2021,Bandung
2019786,2/14/2021,Jakarta
2019986,2/14/2021,Jakarta
2020020,2/14/2021,Bandung
2020283,2/14/2021,Malang
2020760,2/14/2021,Malang
2020774,2/14/2021,Malang
2017000,2/15/2021,Bandung
2017024,2/15/2021,Malang
2017051,2/15/2021,Surabaya
2017053,2/15/2021,Bandung
2017159,2/15/2021,Malang
2017341,2/15/2021,Bandung
2017596,2/15/2021,Jakarta
2017721,2/15/2021,Jakarta
2017723,2/15/2021,Malang
2017771,2/15/2021,Jakarta
2017900,2/15/2021,Jakarta
2017920,2/15/2021,Malang
2018098,2/15/2021,Malang
2018194,2/15/2021,Jakarta
2018427,2/15/2021,Malang
2019216,2/15/2021,Jakarta
2019262,2/15/2021,Bandung
2019358,2/15/2021,Jakarta
2019645,2/15/2021,Jakarta
2019655,2/15/2021,Surabaya
2019840,2/15/2021,Jakarta
2019881,2/15/2021,Malang
2019930,2/15/2021,Surabaya
2019954,2/15/2021,Malang
2020136,2/15/2021,Bandung
2020153,2/15/2021,Bandung
2020259,2/15/2021,Jakarta
2020287,2/15/2021,Jakarta
2020334,2/15/2021,Surabaya
2020450,2/15/2021,Bandung
2020674,2/15/2021,Bandung
2016970,2/16/2021,Jakarta
2017430,2/16/2021,Surabaya
2017501,2/16/2021,Jakarta
2017745,2/16/2021,Surabaya
2017769,2/16/2021,Jakarta
2018288,2/16/2021,Malang
2018480,2/16/2021,Jakarta
2018802,2/16/2021,Malang
2018931,2/16/2021,Malang
2018959,2/16/2021,Malang
2019119,2/16/2021,Jakarta
2019170,2/16/2021,Malang
2019286,2/16/2021,Malang
2019482,2/16/2021,Jakarta
2019499,2/16/2021,Malang
2019966,2/16/2021,Bandung
2020084,2/16/2021,Malang
2020119,2/16/2021,Bandung
2020216,2/16/2021,Jakarta
2020233,2/16/2021,Surabaya
2020245,2/16/2021,Bandung
2020499,2/16/2021,Bandung
2020568,2/16/2021,Malang
2020712,2/16/2021,Surabaya
2020722,2/16/2021,Jakarta
2017374,2/17/2021,Surabaya
2017595,2/17/2021,Jakarta
2017670,2/17/2021,Surabaya
2017691,2/17/2021,Bandung
2017694,2/17/2021,Jakarta
2017736,2/17/2021,Jakarta
2017912,2/17/2021,Surabaya
2017966,2/17/2021,Malang
2017983,2/17/2021,Jakarta
2017999,2/17/2021,Jakarta
2018126,2/17/2021,Jakarta
2018374,2/17/2021,Bandung
2018409,2/17/2021,Malang
2018820,2/17/2021,Surabaya
2018918,2/17/2021,Surabaya
2018955,2/17/2021,Jakarta
2019122,2/17/2021,Bandung
2019468,2/17/2021,Jakarta
2019556,2/17/2021,Surabaya
2019825,2/17/2021,Surabaya
2020013,2/17/2021,Surabaya
2020084,2/17/2021,Malang
2020284,2/17/2021,Surabaya
2020316,2/17/2021,Bandung
2020331,2/17/2021,Jakarta
2020730,2/17/2021,Surabaya
2017095,2/18/2021,Jakarta
2017170,2/18/2021,Surabaya
2017503,2/18/2021,Malang
2017562,2/18/2021,Surabaya
2017562,2/18/2021,Jakarta
2017592,2/18/2021,Jakarta
2017658,2/18/2021,Malang
2017792,2/18/2021,Jakarta
2017801,2/18/2021,Jakarta
2017986,2/18/2021,Jakarta
2018046,2/18/2021,Malang
2018232,2/18/2021,Malang
2018341,2/18/2021,Jakarta
2018546,2/18/2021,Surabaya
2018688,2/18/2021,Jakarta
2018805,2/18/2021,Surabaya
2018937,2/18/2021,Surabaya
2018957,2/18/2021,Surabaya
2019042,2/18/2021,Jakarta
2019049,2/18/2021,Surabaya
2019099,2/18/2021,Malang
2019141,2/18/2021,Jakarta
2019208,2/18/2021,Jakarta
2019343,2/18/2021,Surabaya
2019401,2/18/2021,Surabaya
2019586,2/18/2021,Jakarta
2019881,2/18/2021,Jakarta
2020001,2/18/2021,Jakarta
2020361,2/18/2021,Surabaya
2020794,2/18/2021,Jakarta
2020846,2/18/2021,Jakarta
2016930,2/19/2021,Surabaya
2016958,2/19/2021,Jakarta
2016978,2/19/2021,Bandung
2017049,2/19/2021,Malang
2017569,2/19/2021,Jakarta
2017587,2/19/2021,Surabaya
2017865,2/19/2021,Bandung
2018187,2/19/2021,Jakarta
2018215,2/19/2021,Surabaya
2018296,2/19/2021,Jakarta
2018307,2/19/2021,Malang
2018314,2/19/2021,Bandung
2018314,2/19/2021,Jakarta
2018330,2/19/2021,Jakarta
2018343,2/19/2021,Bandung
2018459,2/19/2021,Surabaya
2018526,2/19/2021,Bandung
2018618,2/19/2021,Malang
2018708,2/19/2021,Jakarta
2018781,2/19/2021,Bandung
2018902,2/19/2021,Surabaya
2019337,2/19/2021,Surabaya
2019402,2/19/2021,Malang
2019551,2/19/2021,Jakarta
2019672,2/19/2021,Jakarta
2019690,2/19/2021,Jakarta
2019712,2/19/2021,Surabaya
2019734,2/19/2021,Malang
2019861,2/19/2021,Malang
2019871,2/19/2021,Jakarta
2020055,2/19/2021,Jakarta
2020293,2/19/2021,Malang
2020303,2/19/2021,Jakarta
2020510,2/19/2021,Malang
2020546,2/19/2021,Jakarta
2020580,2/19/2021,Bandung
2020621,2/19/2021,Jakarta
2017042,2/20/2021,Surabaya
2017771,2/20/2021,Malang
2017878,2/20/2021,Jakarta
2017944,2/20/2021,Bandung
2018160,2/20/2021,Jakarta
2018168,2/20/2021,Surabaya
2018406,2/20/2021,Surabaya
2018446,2/20/2021,Surabaya
2018454,2/20/2021,Jakarta
2018469,2/20/2021,Jakarta
2018708,2/20/2021,Bandung
2018874,2/20/2021,Bandung
2018986,2/20/2021,Bandung
2019082,2/20/2021,Jakarta
2019098,2/20/2021,Surabaya
2019148,2/20/2021,Bandung
2019167,2/20/2021,Jakarta
2019216,2/20/2021,Jakarta
2019255,2/20/2021,Malang
2019329,2/20/2021,Jakarta
2019379,2/20/2021,Malang
2019415,2/20/2021,Bandung
2019483,2/20/2021,Malang
2019744,2/20/2021,Malang
2020211,2/20/2021,Jakarta
2020270,2/20/2021,Jakarta
2020323,2/20/2021,Jakarta
2020333,2/20/2021,Jakarta
2020340,2/20/2021,Jakarta
2020814,2/20/2021,Jakarta
2017006,2/21/2021,Surabaya
2017578,2/21/2021,Jakarta
2017579,2/21/2021,Malang
2017606,2/21/2021,Jakarta
2017652,2/21/2021,Bandung
2017918,2/21/2021,Jakarta
2018110,2/21/2021,Jakarta
2018195,2/21/2021,Malang
2018220,2/21/2021,Surabaya
2018327,2/21/2021,Bandung
2018408,2/21/2021,Bandung
2018525,2/21/2021,Jakarta
2018774,2/21/2021,Jakarta
2019138,2/21/2021,Surabaya
2019141,2/21/2021,Jakarta
2019438,2/21/2021,Surabaya
2019518,2/21/2021,Malang
2019763,2/21/2021,Jakarta
2019828,2/21/2021,Jakarta
2019868,2/21/2021,Jakarta
2019974,2/21/2021,Malang
2020143,2/21/2021,Bandung
2020378,2/21/2021,Jakarta
2020588,2/21/2021,Malang
2020692,2/21/2021,Bandung
2020853,2/21/2021,Bandung
2016996,2/22/2021,Jakarta
2017012,2/22/2021,Malang
2017127,2/22/2021,Surabaya
2017343,2/22/2021,Surabaya
2017362,2/22/2021,Bandung
2017395,2/22/2021,Malang
2017485,2/22/2021,Bandung
2017696,2/22/2021,Malang
2017709,2/22/2021,Jakarta
2017839,2/22/2021,Bandung
2017984,2/22/2021,Jakarta
2018058,2/22/2021,Malang
2018067,2/22/2021,Malang
2018087,2/22/2021,Jakarta
2018268,2/22/2021,Surabaya
2018591,2/22/2021,Malang
2018803,2/22/2021,Surabaya
2019162,2/22/2021,Surabaya
2019616,2/22/2021,Malang
2019620,2/22/2021,Surabaya
2019690,2/22/2021,Bandung
2019748,2/22/2021,Surabaya
2019802,2/22/2021,Surabaya
2019881,2/22/2021,Surabaya
2019914,2/22/2021,Surabaya
2020208,2/22/2021,Bandung
2020235,2/22/2021,Jakarta
2020496,2/22/2021,Jakarta
2020513,2/22/2021,Jakarta
2020531,2/22/2021,Jakarta
2020572,2/22/2021,Surabaya
2020623,2/22/2021,Bandung
2020760,2/22/2021,Malang
2017003,2/23/2021,Bandung
2017114,2/23/2021,Jakarta
2017152,2/23/2021,Jakarta
2017208,2/23/2021,Surabaya
2017508,2/23/2021,Bandung
2017827,2/23/2021,Jakarta
2017831,2/23/2021,Malang
2018081,2/23/2021,Malang
2018125,2/23/2021,Surabaya
2018155,2/23/2021,Surabaya
2018343,2/23/2021,Jakarta
2018416,2/23/2021,Malang
2018501,2/23/2021,Jakarta
2018524,2/23/2021,Jakarta
2018619,2/23/2021,Bandung
2018734,2/23/2021,Surabaya
2018823,2/23/2021,Malang
2018943,2/23/2021,Surabaya
2019078,2/23/2021,Jakarta
2019392,2/23/2021,Malang
2019589,2/23/2021,Jakarta
2019946,2/23/2021,Bandung
2020154,2/23/2021,Bandung
2020220,2/23/2021,Jakarta
2020415,2/23/2021,Bandung
2016984,2/24/2021,Bandung
2017029,2/24/2021,Jakarta
2017120,2/24/2021,Jakarta
2017268,2/24/2021,Bandung
2017315,2/24/2021,Jakarta
2017427,2/24/2021,Jakarta
2017452,2/24/2021,Jakarta
2017614,2/24/2021,Jakarta
2017756,2/24/2021,Jakarta
2017813,2/24/2021,Jakarta
2017868,2/24/2021,Jakarta
2017908,2/24/2021,Jakarta
2018099,2/24/2021,Malang
2018190,2/24/2021,Bandung
2018339,2/24/2021,Surabaya
2018677,2/24/2021,Surabaya
2018759,2/24/2021,Jakarta
2018840,2/24/2021,Bandung
2018848,2/24/2021,Jakarta
2019064,2/24/2021,Jakarta
2019348,2/24/2021,Jakarta
2019485,2/24/2021,Jakarta
2020320,2/24/2021,Bandung
2020364,2/24/2021,Malang
2020425,2/24/2021,Jakarta
2020549,2/24/2021,Bandung
2020588,2/24/2021,Jakarta
2016924,2/25/2021,Malang
2016979,2/25/2021,Jakarta
2016986,2/25/2021,Jakarta
2017330,2/25/2021,Surabaya
2017495,2/25/2021,Bandung
2017663,2/25/2021,Jakarta
2017857,2/25/2021,Surabaya
2018101,2/25/2021,Jakarta
2018254,2/25/2021,Bandung
2018462,2/25/2021,Surabaya
2018469,2/25/2021,Malang
2018472,2/25/2021,Surabaya
2018516,2/25/2021,Jakarta
2018596,2/25/2021,Jakarta
