purchase_id,purchase_time,purchase_price,payment_status,store_id,buyer_id,product_id
6980267,1/9/2021,130930,cancel,1338054,2017807,6731777
6980779,1/9/2021,372164,waiting,1338566,2017433,8655350
6980029,1/9/2021,498882,paid,1337816,2019177,10263234
6980832,1/9/2021,1067006,paid,1338619,2020204,4979549
6980445,1/9/2021,104377,cancel,1338232,2020623,7154957
6980286,1/9/2021,1131348,paid,1338073,2016943,8436750
6979975,1/9/2021,1274235,waiting,1337762,2019054,4602426
6980306,1/9/2021,1149640,paid,1338093,2019355,6564168
6980410,1/9/2021,55784,waiting,1338197,2017955,5784734
6980694,1/9/2021,860082,paid,1338481,2019235,10175696
6979959,1/9/2021,1227556,cancel,1337746,2019587,3749248
6980277,1/9/2021,1272349,paid,1338064,2017465,6106719
6980842,1/9/2021,548744,paid,1338629,2019903,3151233
6980442,1/9/2021,970060,paid,1338229,2018834,6501248
6980329,1/9/2021,698100,paid,1338116,2019394,2833037
6980543,1/9/2021,195030,paid,1338330,2019294,7488629
6980838,1/9/2021,1235780,cancel,1338625,2019138,2912525
6980016,1/9/2021,1022532,paid,1337803,2020678,7191140
6980123,1/9/2021,1291689,paid,1337910,2019824,8449290
6980716,1/9/2021,664632,paid,1338503,2018389,7968252
6980758,1/9/2021,395199,paid,1338545,2017943,4637593
6980119,1/9/2021,248183,paid,1337906,2017652,7133031
6980815,1/9/2021,890190,cancel,1338602,2018441,3103257
6980639,1/9/2021,481111,paid,1338426,2020816,3136401
6980870,1/9/2021,1016233,paid,1338657,2019477,7246310
6980465,1/9/2021,807861,cancel,1338252,2019908,10417443
6980218,1/9/2021,448800,paid,1338005,2017436,8066971
6980854,1/9/2021,718600,waiting,1338641,2020051,6968565
6980622,1/9/2021,654166,cancel,1338409,2017836,3153190
6979900,1/9/2021,956291,paid,1337687,2018781,9122475
6980578,1/9/2021,867216,paid,1338365,2018450,3812405
6979932,1/9/2021,443355,paid,1337719,2018863,7700948
6980393,1/9/2021,491785,paid,1338180,2019644,9178789
6980800,1/9/2021,766116,paid,1338587,2020445,9885424
6980281,1/9/2021,951187,cancel,1338068,2017284,7776943
6980049,1/9/2021,772444,paid,1337836,2019543,6057331
6980866,1/9/2021,979908,cancel,1338653,2020325,6558254
6979896,1/9/2021,512925,paid,1337683,2018374,8154800
6980732,1/9/2021,549000,paid,1338519,2018153,2711602
6980842,1/9/2021,365418,paid,1338629,2020121,5379302
6980837,1/9/2021,614666,paid,1338624,2018515,4230106
6979991,1/9/2021,296940,waiting,1337778,2019470,3207190
6980748,1/9/2021,1348994,waiting,1338535,2018724,9205981
6979887,1/9/2021,733839,cancel,1337674,2018253,5069422
6980515,1/9/2021,650276,paid,1338302,2019251,3858170
6980694,1/9/2021,1023594,waiting,1338481,2019968,8459235
6980431,1/9/2021,764737,waiting,1338218,2017335,7341506
6980233,1/9/2021,815280,cancel,1338020,2018944,10392429
6980827,1/9/2021,782820,paid,1338614,2020069,8357950
6979983,1/9/2021,636750,paid,1337770,2017337,7034531
6980098,1/9/2021,363609,waiting,1337885,2018444,7136024
6980552,1/9/2021,224576,paid,1338339,2019706,7659768
6980568,1/9/2021,583548,paid,1338355,2019267,4186770
6980503,1/10/2021,200940,paid,1338290,2017775,4698588
6980317,1/10/2021,745136,paid,1338104,2018319,9918984
6979941,1/10/2021,567891,paid,1337728,2019491,7209269
6980294,1/10/2021,367484,paid,1338081,2017750,6504348
6980810,1/10/2021,1151334,cancel,1338597,2018256,7479939
6980451,1/10/2021,310638,paid,1338238,2017119,8196293
6980520,1/10/2021,962496,paid,1338307,2019173,10279709
6979915,1/10/2021,26548,paid,1337702,2019618,7832579
6980529,1/10/2021,644276,waiting,1338316,2020206,8941397
6980500,1/10/2021,1029342,paid,1338287,2018725,6590055
6980039,1/10/2021,973104,paid,1337826,2018791,8263759
6980094,1/10/2021,1463900,waiting,1337881,2017627,5523504
6980575,1/10/2021,13361,paid,1338362,2017066,10093552
6979945,1/10/2021,1258610,cancel,1337732,2019966,2437016
6980612,1/10/2021,733176,paid,1338399,2020777,5652335
6980207,1/10/2021,1214420,waiting,1337994,2020643,10340943
6980745,1/10/2021,418350,cancel,1338532,2018959,10431498
6980080,1/10/2021,1069038,paid,1337867,2018318,9207684
6980489,1/10/2021,743236,paid,1338276,2018620,8647418
6980088,1/10/2021,687908,cancel,1337875,2019457,9149675
6980759,1/10/2021,473865,paid,1338546,2017392,6402665
6979952,1/10/2021,714200,waiting,1337739,2017880,7040561
6980483,1/10/2021,365634,cancel,1338270,2020457,7378413
6980759,1/10/2021,310948,cancel,1338546,2020535,2514393
6980576,1/10/2021,127125,waiting,1338363,2017320,6373107
6980162,1/10/2021,384468,paid,1337949,2019248,3053295
6980782,1/10/2021,853347,waiting,1338569,2019424,8935679
6980105,1/10/2021,43038,paid,1337892,2018538,2716349
6980742,1/10/2021,314232,paid,1338529,2020657,5345068
6980488,1/10/2021,210800,cancel,1338275,2019335,9220549
6980507,1/10/2021,1022892,paid,1338294,2017473,2719770
6979915,1/10/2021,707268,paid,1337702,2017309,7356971
6980727,1/10/2021,1014783,paid,1338514,2020779,8921035
6980551,1/10/2021,1128296,waiting,1338338,2017355,8772830
6980245,1/10/2021,557970,waiting,1338032,2017013,6268841
6980579,1/10/2021,199178,cancel,1338366,2017967,5786724
6980158,1/10/2021,1160319,paid,1337945,2016904,10241336
6980252,1/10/2021,1169753,paid,1338039,2020826,6052665
6980437,1/10/2021,211664,waiting,1338224,2019580,8369179
6980457,1/10/2021,224240,paid,1338244,2020169,8103224
6980779,1/10/2021,1365147,cancel,1338566,2019389,9175215
6979883,1/10/2021,467390,paid,1337670,2018117,10129910
6980601,1/10/2021,236052,paid,1338388,2018263,2552956
6979910,1/10/2021,1095276,paid,1337697,2019546,4074039
6980675,1/10/2021,507490,paid,1338462,2017529,4864975
6980379,1/10/2021,308616,paid,1338166,2020191,7072908
6980049,1/10/2021,1330758,waiting,1337836,2017332,6110751
6980825,1/10/2021,1167936,paid,1338612,2017794,10436189
6979969,1/10/2021,196896,paid,1337756,2019803,8369966
6979880,1/10/2021,763100,cancel,1337667,2020858,9336482
6980806,1/10/2021,769808,waiting,1338593,2019956,3385487
6980230,1/10/2021,691088,waiting,1338017,2017415,8212596
6980779,1/11/2021,797904,waiting,1338566,2019070,4937520
6980874,1/11/2021,388233,paid,1338661,2019060,2500123
6980120,1/11/2021,948740,cancel,1337907,2019964,2444296
6980748,1/11/2021,1427860,waiting,1338535,2020836,5564932
6980340,1/11/2021,130113,paid,1338127,2018952,9394541
6980474,1/11/2021,1259244,paid,1338261,2017822,10053088
6980656,1/11/2021,689332,paid,1338443,2017615,7548628
6980601,1/11/2021,898128,paid,1338388,2018055,8610337
6980104,1/11/2021,267280,cancel,1337891,2020806,3705451
6980384,1/11/2021,917670,paid,1338171,2020362,2943367
6980086,1/11/2021,1103966,waiting,1337873,2020190,3080680
6980347,1/11/2021,569240,paid,1338134,2019700,3416306
6980314,1/11/2021,737408,waiting,1338101,2017613,7541648
6980152,1/11/2021,224355,paid,1337939,2018596,5555689
6980389,1/11/2021,710016,waiting,1338176,2020427,7046489
6980711,1/11/2021,888822,paid,1338498,2017733,2819858
6979969,1/11/2021,190988,waiting,1337756,2017847,3705750
6980121,1/11/2021,94878,paid,1337908,2017718,6551136
6980019,1/11/2021,1214788,paid,1337806,2017700,7840141
6980240,1/11/2021,445170,cancel,1338027,2017167,9197527
6980281,1/11/2021,679808,paid,1338068,2020610,3116776
6980266,1/11/2021,453856,paid,1338053,2019524,2612120
6980245,1/11/2021,672900,cancel,1338032,2019750,4499522
6980741,1/11/2021,1365924,paid,1338528,2019064,5784928
6980381,1/11/2021,643517,cancel,1338168,2017788,7991585
6980573,1/11/2021,396923,paid,1338360,2019166,5085707
6980466,1/11/2021,505800,paid,1338253,2019668,7995762
6980483,1/11/2021,850590,paid,1338270,2018935,9541338
6980414,1/11/2021,1191615,paid,1338201,2019311,5765591
6980473,1/11/2021,751944,paid,1338260,2018376,9890630
6980002,1/11/2021,270540,paid,1337789,2017145,7167060
6979981,1/11/2021,465010,paid,1337768,2018095,8893098
6980067,1/11/2021,701428,paid,1337854,2020057,9669705
6980459,1/11/2021,289880,paid,1338246,2020643,3510325
6980373,1/11/2021,1074480,paid,1338160,2019190,5551522
6980599,1/11/2021,673392,paid,1338386,2020267,4232193
6980437,1/11/2021,694059,waiting,1338224,2018479,8537371
6980445,1/11/2021,612436,cancel,1338232,2018321,9476320
6980433,1/11/2021,28038,paid,1338220,2018982,6660707
6980412,1/11/2021,776720,paid,1338199,2019992,5276290
6980536,1/11/2021,1278510,waiting,1338323,2018549,7085976
6979995,1/11/2021,387218,paid,1337782,2019120,10200278
6980769,1/11/2021,1173480,paid,1338556,2020249,8574532
6980268,1/11/2021,41292,cancel,1338055,2018509,2730587
6980416,1/11/2021,648270,cancel,1338203,2020494,7765785
6980788,1/11/2021,224910,cancel,1338575,2019782,9387660
6979944,1/11/2021,639529,paid,1337731,2018224,5577720
6979994,1/11/2021,405826,paid,1337781,2020195,5304404
6980839,1/11/2021,1296740,paid,1338626,2019620,7691594
6980398,1/11/2021,775713,paid,1338185,2020172,5116375
6980681,1/11/2021,1336244,cancel,1338468,2018655,8557076
6980220,1/11/2021,1136274,waiting,1338007,2017353,6001738
6980816,1/11/2021,1126164,cancel,1338603,2018377,4707835
6980266,1/11/2021,1093142,paid,1338053,2018631,9250459
6980207,1/11/2021,530176,paid,1337994,2018347,7008659
6980591,1/11/2021,730345,waiting,1338378,2019180,7958323
6980793,1/11/2021,903898,cancel,1338580,2020332,8504216
6980008,1/11/2021,584327,paid,1337795,2017879,6004698
6980536,1/11/2021,962518,paid,1338323,2019689,5415374
6980796,1/11/2021,216420,paid,1338583,2019941,5372713
6980634,1/11/2021,205230,cancel,1338421,2017384,4993010
6980812,1/11/2021,1272462,paid,1338599,2018835,7921130
6980052,1/11/2021,1009815,paid,1337839,2019025,4354846
6980384,1/11/2021,837420,paid,1338171,2019419,4241695
6980497,1/11/2021,1323098,paid,1338284,2020108,6146560
6980447,1/11/2021,975729,cancel,1338234,2020656,7696978
6980284,1/11/2021,928336,cancel,1338071,2020718,8424501
6980640,1/11/2021,349575,cancel,1338427,2017628,4358363
6980780,1/11/2021,1176588,waiting,1338567,2018500,9773557
6980090,1/11/2021,1047534,paid,1337877,2019002,4577850
6979890,1/11/2021,202650,paid,1337677,2017373,8623720
6980840,1/12/2021,844032,paid,1338627,2020148,3640501
6980408,1/12/2021,1315687,paid,1338195,2017110,8310888
6979997,1/12/2021,954176,cancel,1337784,2018070,3366155
6979909,1/12/2021,802105,paid,1337696,2016936,8716066
6980191,1/12/2021,717648,paid,1337978,2018964,2623091
6980645,1/12/2021,1057536,paid,1338432,2018162,7683020
6980594,1/12/2021,1184216,paid,1338381,2020064,9085282
6979988,1/12/2021,539752,paid,1337775,2019906,7197135
6979905,1/12/2021,1075176,paid,1337692,2018823,4534540
6980722,1/12/2021,442880,cancel,1338509,2017757,5463524
6980853,1/12/2021,1299375,cancel,1338640,2019284,4296622
6980428,1/12/2021,1346166,paid,1338215,2019076,2560066
6980692,1/12/2021,130850,cancel,1338479,2017041,4329579
6980873,1/12/2021,104240,cancel,1338660,2019741,7872408
6980163,1/12/2021,218235,paid,1337950,2020001,3130820
6980220,1/12/2021,1106865,paid,1338007,2017212,4055593
6980492,1/12/2021,1413408,paid,1338279,2017551,6866725
6980876,1/12/2021,776967,paid,1338663,2018414,4665428
6980489,1/12/2021,84690,paid,1338276,2019672,7542566
6980270,1/12/2021,1283337,paid,1338057,2017057,6334143
6980352,1/12/2021,773808,paid,1338139,2018471,5333255
6980611,1/12/2021,1170051,paid,1338398,2018396,9336626
6980103,1/12/2021,193144,waiting,1337890,2017863,4606582
6980732,1/12/2021,967230,paid,1338519,2019313,6138249
6980401,1/12/2021,644600,paid,1338188,2020230,6093493
6980050,1/12/2021,92484,waiting,1337837,2020105,5700964
6980009,1/12/2021,862533,paid,1337796,2018057,10058908
6980802,1/12/2021,1230060,paid,1338589,2019741,10179209
6980635,1/12/2021,241944,cancel,1338422,2017799,7540332
6980599,1/12/2021,1258085,paid,1338386,2017689,8087428
6980542,1/12/2021,298820,paid,1338329,2020075,5160084
6979882,1/12/2021,1299960,paid,1337669,2017982,9410406
6980599,1/12/2021,1048960,paid,1338386,2018006,8211823
6980079,1/12/2021,536133,waiting,1337866,2019770,10454236
6980553,1/12/2021,1161732,paid,1338340,2018644,9280916
6979930,1/12/2021,14439,waiting,1337717,2019966,5999902
6980177,1/12/2021,233682,waiting,1337964,2018488,5529190
6980422,1/12/2021,441045,paid,1338209,2017006,5803904
6980825,1/12/2021,1074888,paid,1338612,2018856,2932359
6980351,1/12/2021,828438,paid,1338138,2020633,8608648
6980848,1/12/2021,1169084,cancel,1338635,2017137,4457675
6979994,1/12/2021,1044888,paid,1337781,2019963,7985081
6979887,1/12/2021,443020,waiting,1337674,2020453,7010854
6980327,1/12/2021,82752,cancel,1338114,2018636,7892280
6980028,1/12/2021,121140,paid,1337815,2017021,2661114
6980306,1/12/2021,1374756,paid,1338093,2017891,5906467
6980522,1/12/2021,1150227,paid,1338309,2017529,4560968
6980639,1/12/2021,558402,waiting,1338426,2018498,9107470
6980194,1/12/2021,336973,paid,1337981,2016941,2896496
6980049,1/12/2021,910650,paid,1337836,2019900,8945421
6980395,1/12/2021,976570,paid,1338182,2017289,6086018
6980012,1/12/2021,74150,paid,1337799,2019522,5719287
6980083,1/12/2021,438495,cancel,1337870,2018072,9943403
6980086,1/12/2021,1154779,paid,1337873,2017260,5766840
6980443,1/12/2021,284298,paid,1338230,2020619,6503479
6980503,1/12/2021,867648,paid,1338290,2018953,9135218
6979928,1/12/2021,131290,paid,1337715,2019341,4964254
6980276,1/12/2021,816265,paid,1338063,2019902,6423500
6980552,1/12/2021,176774,paid,1338339,2019785,7953458
6980277,1/12/2021,757476,paid,1338064,2017197,6316619
6980555,1/12/2021,809598,cancel,1338342,2018253,8926109
6980703,1/12/2021,1193456,paid,1338490,2017805,7312014
6980588,1/13/2021,1296213,paid,1338375,2018567,7904842
6980782,1/13/2021,1022754,paid,1338569,2016921,8174004
6980360,1/13/2021,1271810,paid,1338147,2019702,4702750
6980396,1/13/2021,769496,paid,1338183,2019986,8545883
6980181,1/13/2021,194688,paid,1337968,2017103,2583456
6980414,1/13/2021,901656,cancel,1338201,2018769,2531725
6979950,1/13/2021,1104481,waiting,1337737,2017287,2921817
6980514,1/13/2021,861960,waiting,1338301,2020788,5216648
6980474,1/13/2021,662496,paid,1338261,2017056,6943259
6980663,1/13/2021,1090830,paid,1338450,2019230,4065523
6980423,1/13/2021,81744,waiting,1338210,2020268,3274167
6980373,1/13/2021,717936,paid,1338160,2019215,6741486
6980708,1/13/2021,283157,paid,1338495,2020511,6237280
6980590,1/13/2021,676413,waiting,1338377,2017111,7849641
6980531,1/13/2021,1100268,paid,1338318,2018489,4410127
6980521,1/13/2021,744933,cancel,1338308,2020297,4990233
6980222,1/13/2021,539712,paid,1338009,2018635,5683576
6980416,1/13/2021,1055916,paid,1338203,2020361,9878008
6979920,1/13/2021,199110,cancel,1337707,2018893,8233385
6980095,1/13/2021,580960,waiting,1337882,2020552,8080130
6980794,1/13/2021,838404,paid,1338581,2020228,4886475
6980687,1/13/2021,1032647,waiting,1338474,2018487,3430783
6980090,1/13/2021,55864,waiting,1337877,2019209,6717858
6980778,1/13/2021,1256988,paid,1338565,2019706,10145536
6980638,1/13/2021,594426,waiting,1338425,2019525,5163399
6980840,1/13/2021,1250199,paid,1338627,2018673,3309992
6980294,1/13/2021,394342,paid,1338081,2017344,8995252
6980555,1/13/2021,357264,paid,1338342,2020327,9426020
6980733,1/13/2021,769048,cancel,1338520,2019077,4291648
6979887,1/13/2021,1353044,paid,1337674,2016898,3430298
6979994,1/13/2021,483140,paid,1337781,2017960,3679006
6980405,1/13/2021,695344,waiting,1338192,2018439,4345510
6980301,1/13/2021,338256,cancel,1338088,2017353,10394952
6980478,1/13/2021,983892,paid,1338265,2019370,8798434
6980567,1/13/2021,292509,waiting,1338354,2020180,9153492
6980801,1/13/2021,962065,paid,1338588,2017451,4268058
6980417,1/13/2021,821693,paid,1338204,2017401,5578128
6980636,1/13/2021,1330906,waiting,1338423,2018168,7873970
6980522,1/13/2021,643366,cancel,1338309,2017579,5257309
6979980,1/13/2021,302830,paid,1337767,2019473,9009980
6980112,1/13/2021,543660,paid,1337899,2019100,5664751
6980614,1/13/2021,1272544,waiting,1338401,2017079,9277048
6980443,1/13/2021,684837,paid,1338230,2017107,4149789
6980672,1/13/2021,925722,waiting,1338459,2018892,10250526
6979984,1/13/2021,793550,paid,1337771,2017582,7479118
6980129,1/13/2021,1260507,cancel,1337916,2020321,3402407
6980296,1/13/2021,1371648,paid,1338083,2018119,3841832
6980265,1/13/2021,1393047,paid,1338052,2018149,10117393
6980785,1/13/2021,782871,paid,1338572,2019640,9145381
6980553,1/13/2021,258660,paid,1338340,2017792,7173882
6980598,1/13/2021,480318,waiting,1338385,2017222,8129643
6980209,1/13/2021,1076093,waiting,1337996,2018453,3384805
6980506,1/13/2021,480678,paid,1338293,2018483,7448802
6980330,1/13/2021,584598,waiting,1338117,2017253,7251015
6980149,1/13/2021,104692,paid,1337936,2016997,3211377
6979973,1/13/2021,317184,paid,1337760,2020616,6711754
6980042,1/14/2021,1236096,paid,1337829,2019371,4344466
6980548,1/14/2021,1367937,paid,1338335,2019409,9935174
6980017,1/14/2021,151943,paid,1337804,2019257,2544456
6980015,1/14/2021,710640,paid,1337802,2019395,9944036
6980446,1/14/2021,624420,cancel,1338233,2018073,6264676
6980689,1/14/2021,434272,paid,1338476,2020349,5417483
6980607,1/14/2021,1044750,waiting,1338394,2017525,8247972
6980776,1/14/2021,659650,cancel,1338563,2017672,9814515
6980605,1/14/2021,809348,paid,1338392,2020226,2675912
6980704,1/14/2021,1143525,paid,1338491,2020569,7352895
6979893,1/14/2021,1271031,waiting,1337680,2019376,3657333
6980787,1/14/2021,144860,paid,1338574,2017371,3457207
6980224,1/14/2021,526240,paid,1338011,2016967,9643847
6980254,1/14/2021,1057350,waiting,1338041,2018099,2954492
6979895,1/14/2021,104545,waiting,1337682,2018435,3628878
6980384,1/14/2021,734384,paid,1338171,2017555,5963359
6979909,1/14/2021,1431192,waiting,1337696,2017446,5378387
6980736,1/14/2021,1193304,cancel,1338523,2018232,3598648
6979928,1/14/2021,687300,waiting,1337715,2020468,5549666
6980522,1/14/2021,919750,waiting,1338309,2018739,8892987
6979989,1/14/2021,653760,paid,1337776,2018984,8447678
6980154,1/14/2021,1159536,paid,1337941,2019191,4564699
6980395,1/14/2021,1327100,paid,1338182,2017289,6205312
6979971,1/14/2021,1087408,paid,1337758,2018463,6250032
6980227,1/14/2021,1431700,paid,1338014,2020370,10229121
6980360,1/14/2021,1446588,waiting,1338147,2019312,6611721
6980024,1/14/2021,1274235,cancel,1337811,2017758,5114604
6980355,1/14/2021,252756,cancel,1338142,2020241,4139152
6980176,1/14/2021,714192,cancel,1337963,2019229,5714483
6980419,1/14/2021,1378370,cancel,1338206,2017270,5225501
6980469,1/14/2021,347640,cancel,1338256,2019645,9666164
6980208,1/14/2021,1173912,cancel,1337995,2019401,4229966
6980172,1/14/2021,55064,cancel,1337959,2020064,7408562
6980851,1/14/2021,58080,paid,1338638,2019059,5208594
6980164,1/14/2021,1011062,waiting,1337951,2017742,6518763
6980171,1/14/2021,1199691,paid,1337958,2017723,8796838
6980289,1/14/2021,683280,paid,1338076,2017362,3712140
6980242,1/14/2021,275100,waiting,1338029,2018747,3899935
6980384,1/14/2021,70875,cancel,1338171,2020008,9296623
6980307,1/14/2021,628488,paid,1338094,2018240,7194385
6979915,1/14/2021,990500,cancel,1337702,2019618,6002919
6979936,1/14/2021,1138038,paid,1337723,2019417,7470444
6980258,1/14/2021,1073088,paid,1338045,2019098,9182531
6980021,1/14/2021,57628,paid,1337808,2019468,2636349
6980039,1/14/2021,29348,waiting,1337826,2018693,4802276
6979898,1/14/2021,835449,waiting,1337685,2018775,7440844
6980232,1/14/2021,1066092,cancel,1338019,2018994,3898656
6980034,1/14/2021,1454418,waiting,1337821,2019151,9476304
6980541,1/14/2021,666774,waiting,1338328,2019377,8791349
6980077,1/14/2021,834458,cancel,1337864,2019698,7995058
6980376,1/14/2021,893945,waiting,1338163,2017609,2454015
6980548,1/14/2021,65150,waiting,1338335,2020340,8844566
6980259,1/14/2021,124695,waiting,1338046,2020011,4787489
6980286,1/14/2021,138980,waiting,1338073,2020058,3384277
6980788,1/14/2021,219810,paid,1338575,2017034,6729398
6980227,1/14/2021,453995,waiting,1338014,2020526,5644882
6980435,1/14/2021,1065143,cancel,1338222,2020718,8601675
6980504,1/14/2021,1407879,waiting,1338291,2017992,8706544
6980537,1/14/2021,368175,paid,1338324,2020601,7278841
